0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249
4.46946,4.113,3.89364,3.59202,3.3726602,3.3726602,3.20814,3.04362,2.55006,2.55006,2.3307,2.1936,2.1936,2.52264,2.6049001,2.6049001,2.13876,2.1936,2.1936,2.3307,2.13876,2.3307,2.0016599,2.13876,2.13876,2.41296,2.27586,2.0290802,2.30328,1.97424,1.97424,1.97424,2.24844,1.97424,1.97424,2.0565,2.0565,2.0565,2.13876,2.1936,2.1936,2.27586,1.97424,1.94682,2.11134,1.7823,1.7000401,1.5355201,1.0968,1.83714,1.83714,0.8226,1.61778,1.61778,1.89198,1.7548801,1.7548801,2.0565,1.8097199,1.8097199,0.74034,1.39842,1.7548801,1.48068,1.42584,1.26132,1.26132,1.5081,1.39842,1.5081,1.5081,1.34358,1.34358,1.28874,1.20648,1.20648,1.31616,1.12422,1.12422,0.60324,1.17906,1.17906,1.15164,1.06938,1.0968,1.0968,1.0145401,1.17906,1.20648,1.28874,1.20648,1.26132,1.2339001,1.17906,1.17906,1.42584,1.31616,1.31616,1.48068,1.5081,1.5081,1.26132,1.2339001,1.42584,1.42584,1.42584,1.39842,1.39842,1.34358,1.59036,1.34358,1.5355201,1.67262,1.67262,1.56294,1.59036,1.59036,1.42584,1.34358,1.34358,1.0968,1.12422,1.06938,1.06938,1.04196,0.98712,0.98712,0.95970005,0.93228006,1.0968,1.17906,1.20648,1.2339001,1.28874,1.371,1.371,1.31616,1.04196,1.04196,1.12422,1.15164,1.12422,1.12422,1.12422,1.0968,1.0968,1.0968,0.93228006,0.93228006,0.85002005,0.87744004,0.95970005,0.90485996,0.8226,0.8226,0.93228006,0.95970005,0.95970005,0.93228006,0.90485996,0.90485996,0.93228006,0.8226,0.65808,0.65808,0.71292,0.6855,0.6855,0.65808,0.63066,0.71292,0.76776004,0.76776004,0.76776004,0.74034,0.76776004,0.76776004,0.79518,0.71292,0.71292,0.79518,0.76776004,0.85002005,0.85002005,0.87744004,0.74034,0.74034,0.85002005,0.63066,0.76776004,0.76776004,0.85002005,0.76776004,0.85002005,0.93228006,0.93228006,1.04196,1.17906,1.17906,1.20648,1.39842,1.39842,1.31616,1.39842,1.34358,1.34358,1.34358,1.56294,1.45326,1.59036,1.371,1.371,1.06938,0.87744004,0.87744004,0.76776004,0.74034,0.74034,0.65808,0.5484,0.5484,0.60324,0.74034,0.74034,0.71292,0.74034,0.57582,0.6855,0.6855,0.65808,0.71292,0.71292,0.65808,0.65808,0.63066,0.65808,0.65808,0.65808,0.63066,0.63066,0.74034,0.79518,0.87744004,0.76776004,0.6855,0.6855,0.57582,0.63066,0.65808,0.65808
5.81304,4.113,3.8113801,3.8113801,3.04362,3.3178198,3.3178198,2.82426,2.55006,2.55006,2.57748,2.0290802,2.1936,2.1936,2.0565,2.0565,2.13876,2.27586,2.08392,2.08392,2.13876,1.6452,1.6452,2.13876,2.11134,2.11134,2.0565,2.0290802,2.0290802,2.0016599,1.9194001,1.97424,2.13876,2.1936,1.97424,2.0565,2.0565,1.97424,2.13876,1.72746,2.13876,2.13876,1.97424,1.97424,1.97424,1.72746,1.7000401,1.7000401,1.97424,1.83714,1.83714,1.72746,1.67262,1.61778,1.6452,0.93228006,2.0565,2.0565,1.83714,1.7000401,0.74034,1.39842,1.31616,1.31616,1.42584,0.6855,0.6855,1.20648,1.39842,1.39842,1.56294,1.42584,1.34358,1.2339001,1.31616,1.31616,1.31616,1.17906,0.98712,0.60324,1.0968,1.26132,1.26132,1.06938,1.12422,1.12422,1.0145401,1.17906,1.17906,1.15164,1.20648,1.20648,1.28874,1.2339001,1.42584,1.42584,1.42584,1.34358,1.48068,1.39842,1.28874,1.26132,1.2339001,1.17906,1.17906,1.42584,1.48068,1.48068,1.5081,1.59036,1.59036,1.9194001,1.67262,1.67262,1.67262,1.5081,1.5355201,1.5355201,1.39842,1.28874,1.0968,1.17906,1.28874,1.28874,1.04196,0.95970005,0.95970005,0.95970005,0.93228006,0.93228006,1.0968,1.20648,1.15164,1.15164,1.2339001,1.28874,1.28874,1.34358,1.17906,1.12422,1.0145401,0.95970005,1.12422,1.12422,1.20648,1.20648,1.0968,0.90485996,0.90485996,0.85002005,0.87744004,0.8226,0.8226,0.79518,0.93228006,0.93228006,0.90485996,0.93228006,0.93228006,0.95970005,0.87744004,0.93228006,0.90485996,0.76776004,0.76776004,0.71292,0.6855,0.6855,0.71292,0.63066,0.63066,0.65808,0.76776004,0.79518,0.79518,0.74034,0.76776004,0.76776004,0.6855,0.76776004,0.79518,0.79518,0.76776004,0.76776004,0.87744004,0.90485996,0.90485996,0.85002005,0.63066,0.63066,0.71292,0.85002005,0.76776004,0.76776004,0.90485996,0.93228006,0.93228006,1.15164,1.06938,1.20648,1.31616,1.28874,1.28874,1.39842,1.34358,1.34358,1.34358,1.56294,1.56294,1.48068,1.371,1.371,1.0968,1.0145401,0.74034,0.74034,0.63066,0.6855,0.65808,0.49356,0.5484,0.5484,0.74034,0.60324,0.60324,0.74034,0.57582,0.57582,0.63066,0.65808,0.65808,0.65808,0.63066,0.65808,0.60324,0.60324,0.5484,0.65808,0.71292,0.6855,0.6855,0.79518,0.76776004,0.76776004,0.6855,0.6855,0.6855,0.6855,0.65808,0.65808
5.81304,4.5243,3.3726602,3.8113801,3.04362,2.96136,2.96136,2.82426,2.68716,2.44038,2.44038,2.0290802,2.24844,2.24844,2.3307,2.38554,2.38554,1.89198,2.08392,2.08392,1.83714,1.94682,1.6452,2.22102,2.16618,2.16618,2.0565,2.16618,2.0290802,2.0016599,1.9194001,2.13876,2.13876,2.1936,2.11134,2.11134,2.16618,1.97424,1.97424,2.0016599,2.16618,2.13876,1.97424,2.24844,1.97424,1.72746,1.8645601,1.7000401,1.97424,1.8645601,1.72746,1.72746,1.67262,1.5355201,1.5355201,0.93228006,2.0565,2.0565,1.61778,1.7000401,1.7000401,1.56294,1.48068,1.31616,1.28874,1.39842,1.39842,1.20648,1.28874,1.17906,1.56294,1.42584,1.28874,1.28874,1.31616,1.12422,1.12422,1.17906,0.98712,0.98712,1.06938,1.26132,1.26132,1.26132,1.17906,1.0968,1.0968,1.31616,1.48068,1.15164,1.371,1.42584,1.42584,1.2339001,1.39842,1.39842,1.42584,1.34358,1.34358,1.31616,1.28874,1.28874,1.28874,1.28874,1.28874,1.28874,1.34358,1.5081,1.5081,1.7000401,1.6452,1.9194001,1.8097199,1.56294,1.56294,1.5081,1.15164,1.15164,1.48068,1.28874,1.28874,1.0968,1.28874,1.0968,1.0968,1.04196,0.98712,0.98712,1.04196,1.0968,1.0968,1.15164,1.20648,1.20648,1.2339001,1.26132,1.26132,1.34358,1.17906,1.17906,1.17906,0.95970005,1.12422,1.12422,1.06938,1.20648,1.20648,1.04196,0.85002005,0.85002005,0.85002005,0.8226,0.8226,0.79518,0.85002005,0.85002005,0.90485996,0.93228006,0.93228006,0.95970005,0.87744004,0.87744004,0.79518,0.76776004,0.74034,0.74034,0.74034,0.71292,0.71292,0.65808,0.6855,0.65808,0.74034,0.74034,0.74034,0.74034,0.71292,0.71292,0.6855,0.76776004,0.76776004,0.79518,0.76776004,0.87744004,0.87744004,0.98712,0.90485996,0.90485996,0.87744004,0.87744004,0.71292,0.71292,0.8226,0.8226,0.90485996,1.04196,1.04196,1.15164,1.06938,1.06938,1.15164,1.28874,1.28874,1.39842,1.48068,1.28874,1.28874,1.34358,1.28874,1.48068,1.28874,1.12422,1.12422,1.0145401,0.87744004,0.87744004,0.63066,0.6855,0.6855,0.60324,0.5484,0.5484,0.60324,0.65808,0.71292,0.71292,0.63066,0.57582,0.63066,0.6855,0.57582,0.57582,0.63066,0.57582,0.57582,0.60324,0.5484,0.5484,0.65808,0.6855,0.6855,0.85002005,0.8226,0.76776004,0.65808,0.65808,0.71292,0.6855,0.79518,0.79518
4.60656,4.60656,3.3726602,3.2904,3.2904,2.93394,2.68716,2.68716,2.65974,2.65974,2.44038,2.30328,2.44038,2.24844,2.3307,2.22102,2.22102,1.89198,2.0565,1.7548801,1.7548801,1.94682,2.0290802,2.0290802,2.16618,1.97424,1.97424,1.89198,2.0290802,2.0290802,2.0290802,1.89198,2.13876,2.27586,2.38554,2.38554,2.16618,2.24844,2.13876,2.0016599,2.16618,2.08392,2.08392,2.24844,2.0565,2.0565,2.0016599,1.7000401,1.7000401,1.61778,1.72746,1.72746,1.83714,1.8097199,1.94682,1.94682,1.94682,1.7000401,1.61778,1.34358,1.7000401,1.7000401,1.48068,1.2339001,1.2339001,1.39842,1.39842,1.39842,1.15164,1.17906,1.17906,1.26132,1.28874,1.28874,1.2339001,1.06938,1.17906,1.17906,1.2339001,1.28874,1.06938,1.15164,1.20648,1.20648,1.17906,1.0968,1.0968,1.17906,1.48068,1.48068,1.34358,1.42584,1.42584,1.31616,1.20648,1.2339001,1.2339001,1.2339001,1.17906,1.31616,1.371,1.20648,1.28874,1.28874,1.371,1.371,1.34358,1.39842,1.39842,1.371,1.6452,1.6452,1.7823,1.45326,1.2339001,1.2339001,1.12422,1.48068,1.48068,1.39842,1.26132,1.0968,1.17906,1.26132,1.26132,1.04196,0.95970005,0.95970005,1.04196,1.0968,1.0968,1.2339001,1.20648,1.17906,1.17906,1.0145401,1.15164,1.15164,1.31616,1.12422,1.17906,1.0145401,1.06938,1.12422,1.06938,1.12422,1.12422,1.04196,0.85002005,0.85002005,0.93228006,0.8226,0.8226,0.8226,0.87744004,0.93228006,0.93228006,0.90485996,0.95970005,0.95970005,0.93228006,0.76776004,0.79518,0.8226,0.79518,0.79518,0.74034,0.63066,0.63066,0.65808,0.6855,0.6855,0.65808,0.74034,0.74034,0.74034,0.76776004,0.6855,0.6855,0.63066,0.8226,0.79518,0.79518,0.8226,0.8226,0.98712,1.0145401,1.0145401,1.7000401,0.87744004,0.87744004,0.6855,0.8226,0.79518,0.79518,1.06938,1.31616,1.31616,1.06938,1.0145401,1.15164,1.12422,1.17906,1.17906,1.48068,1.371,1.371,1.34358,1.28874,1.28874,1.04196,1.12422,1.12422,0.93228006,0.8226,0.76776004,0.76776004,0.65808,0.5484,0.60324,0.5484,0.5484,0.5484,0.65808,0.65808,0.65808,0.63066,0.57582,0.57582,0.52098,0.57582,0.57582,0.57582,0.57582,0.57582,0.60324,0.60324,0.63066,0.65808,0.71292,0.71292,0.71292,0.8226,0.74034,0.74034,0.6855,0.71292,0.71292,0.65808,0.79518
4.3872,4.60656,3.7017002,3.45492,3.45492,2.93394,2.742,2.742,2.65974,2.65974,2.30328,2.30328,2.44038,2.27586,2.27586,2.24844,1.9194001,1.9194001,1.7548801,1.7548801,1.7548801,1.9194001,1.9194001,2.0290802,2.1936,1.72746,1.72746,1.89198,1.97424,1.8645601,1.8645601,1.89198,2.11134,2.11134,2.38554,2.55006,2.55006,1.56294,2.13876,2.13876,2.24844,2.44038,2.08392,2.49522,2.4678001,2.0016599,2.0016599,1.8097199,1.61778,1.61778,1.6452,1.5355201,1.5355201,1.8097199,1.89198,1.89198,1.8097199,1.7000401,1.7000401,1.48068,1.7000401,1.7000401,1.67262,1.34358,1.2339001,1.2339001,1.15164,1.15164,1.15164,1.0145401,1.0145401,1.26132,1.28874,1.26132,1.26132,1.06938,1.42584,1.42584,1.28874,1.28874,1.28874,1.28874,1.26132,1.20648,1.20648,1.2339001,1.17906,1.17906,1.48068,1.45326,1.34358,1.28874,1.48068,1.48068,1.20648,1.15164,1.15164,1.2339001,1.17906,1.17906,1.17906,1.20648,1.20648,1.31616,1.34358,1.34358,1.34358,1.39842,1.42584,1.371,1.42584,1.42584,1.7823,1.45326,1.2339001,1.2339001,1.12422,1.28874,1.28874,1.20648,1.26132,1.26132,1.15164,1.26132,1.2339001,1.2339001,1.0145401,0.93228006,0.93228006,0.98712,0.90485996,1.2339001,1.17906,1.0145401,1.0145401,1.0145401,1.0968,1.0968,1.31616,1.12422,1.12422,1.06938,1.06938,1.0145401,1.0145401,1.06938,1.0968,1.0968,0.87744004,0.93228006,0.93228006,0.93228006,0.87744004,0.8226,0.87744004,0.90485996,0.90485996,0.90485996,0.87744004,0.87744004,0.85002005,0.76776004,0.8226,0.8226,0.87744004,0.65808,0.65808,0.65808,0.65808,0.65808,0.6855,0.63066,0.65808,0.8226,0.79518,0.79518,0.76776004,0.71292,0.71292,0.74034,0.8226,0.8226,0.76776004,0.8226,0.90485996,0.90485996,1.61778,1.7000401,1.7000401,1.0145401,0.65808,0.6855,0.76776004,0.76776004,0.76776004,1.06938,1.2339001,1.2339001,0.8226,1.0145401,1.0145401,0.93228006,1.17906,1.28874,1.28874,1.45326,1.2339001,1.2339001,1.12422,1.06938,1.04196,0.90485996,0.87744004,0.87744004,0.8226,0.76776004,0.76776004,0.6855,0.5484,0.5484,0.49356,0.5484,0.5484,0.65808,0.65808,0.63066,0.63066,0.71292,0.5484,0.52098,0.52098,0.65808,0.65808,0.57582,0.60324,0.60324,0.5484,0.63066,0.63066,0.63066,0.71292,0.71292,0.79518,0.63066,0.74034,0.6855,0.6855,0.63066,0.65808,0.79518
4.3872,4.0033197,4.0033197,3.45492,3.3726602,3.3726602,3.0162,2.79684,2.79684,2.55006,2.55006,2.30328,2.22102,2.38554,2.27586,2.24844,2.08392,2.08392,1.7548801,1.59036,1.83714,1.83714,1.9194001,1.83714,1.83714,1.56294,1.7823,1.7823,1.72746,1.8645601,1.8645601,1.72746,1.89198,2.11134,2.27586,2.4678001,2.6049001,1.56294,2.11134,2.35812,2.24844,2.44038,2.35812,2.35812,2.4678001,2.11134,2.11134,1.97424,1.61778,1.61778,1.7823,1.7000401,1.5355201,1.6452,1.61778,1.8097199,1.8097199,1.7823,1.31616,1.48068,1.45326,1.59036,1.59036,1.34358,1.20648,1.20648,1.15164,1.15164,1.15164,1.04196,1.0145401,1.0145401,1.06938,1.26132,1.17906,1.17906,1.39842,1.28874,1.28874,1.67262,1.5355201,1.28874,1.26132,1.17906,1.17906,1.2339001,1.26132,1.26132,1.28874,1.45326,1.45326,1.45326,1.48068,1.59036,1.59036,1.34358,1.20648,1.20648,1.31616,1.26132,1.17906,1.28874,1.2339001,1.2339001,1.34358,1.31616,1.31616,1.39842,1.42584,1.42584,1.31616,1.42584,1.42584,1.45326,1.26132,1.06938,1.06938,1.15164,1.20648,1.20648,1.2339001,1.26132,1.15164,1.26132,1.26132,1.26132,1.0145401,0.95970005,0.95970005,0.93228006,0.90485996,0.90485996,1.04196,1.0145401,0.93228006,0.93228006,1.04196,1.04196,1.04196,1.06938,1.04196,1.06938,1.06938,1.0145401,1.0145401,1.06938,1.04196,1.04196,0.87744004,0.93228006,0.93228006,0.95970005,0.87744004,0.8226,0.8226,0.93228006,0.8226,0.8226,0.87744004,0.93228006,0.85002005,0.98712,0.98712,0.8226,0.87744004,0.85002005,0.85002005,0.65808,0.6855,0.6855,0.76776004,0.63066,0.76776004,0.76776004,0.93228006,0.8226,0.8226,0.93228006,0.74034,0.74034,0.79518,0.93228006,0.76776004,0.8226,1.371,1.371,1.61778,1.26132,1.26132,0.71292,0.65808,0.65808,0.71292,0.76776004,0.95970005,0.95970005,1.04196,0.8226,0.8226,0.95970005,0.93228006,0.93228006,0.87744004,1.0968,1.0968,1.45326,1.45326,1.45326,1.42584,1.06938,1.06938,0.87744004,0.87744004,0.87744004,0.85002005,0.79518,0.6855,0.6855,0.6855,0.63066,0.49356,0.52098,0.57582,0.57582,0.65808,0.60324,0.60324,0.60324,0.5484,0.5484,0.6855,0.65808,0.65808,0.60324,0.60324,0.5484,0.5484,0.65808,0.49356,0.63066,0.63066,0.71292,0.71292,0.63066,0.57582,0.57582,0.74034,0.63066,0.63066,0.60324
4.14042,3.64686,4.0033197,4.0033197,3.45492,3.45492,3.0162,2.68716,2.68716,2.55006,2.55006,2.35812,2.35812,2.38554,2.13876,2.13876,2.30328,1.94682,1.94682,1.8645601,1.7823,1.83714,1.7548801,1.59036,1.83714,1.56294,1.5081,1.45326,1.72746,1.42584,1.34358,1.34358,1.89198,1.9194001,1.9194001,2.4678001,2.6049001,2.6049001,1.7000401,2.35812,2.35812,2.65974,2.30328,2.35812,2.44038,2.1936,1.97424,1.97424,2.11134,2.0016599,1.7823,1.7000401,1.72746,1.72746,1.61778,1.7548801,1.7548801,1.7823,1.31616,1.31616,1.6452,1.59036,1.59036,1.39842,1.31616,1.20648,1.20648,1.17906,1.17906,1.04196,0.95970005,0.98712,1.06938,1.26132,1.28874,1.28874,1.39842,1.39842,1.39842,1.61778,1.5355201,1.5355201,1.34358,1.61778,1.20648,1.20648,1.28874,1.28874,1.28874,1.39842,1.5355201,1.45326,1.67262,1.56294,1.56294,1.34358,1.39842,1.39842,1.31616,1.26132,1.26132,1.26132,1.2339001,1.06938,1.06938,1.15164,1.26132,1.26132,1.34358,1.2339001,1.31616,1.48068,1.28874,1.45326,1.26132,1.15164,1.15164,1.15164,1.0968,1.0968,1.04196,1.26132,1.26132,1.2339001,1.06938,1.28874,1.28874,1.06938,0.93228006,0.93228006,0.93228006,0.98712,1.04196,1.12422,0.98712,0.98712,1.04196,1.04196,1.04196,0.98712,1.04196,1.04196,0.98712,1.0145401,0.95970005,0.95970005,0.93228006,0.87744004,0.87744004,0.95970005,1.06938,0.95970005,0.90485996,0.95970005,0.8226,0.93228006,0.93228006,0.93228006,0.87744004,0.93228006,0.93228006,1.04196,0.98712,0.90485996,0.90485996,0.85002005,0.85002005,0.85002005,0.76776004,0.8226,0.76776004,0.63066,0.8226,0.76776004,0.93228006,1.06938,1.06938,0.93228006,0.87744004,0.87744004,0.87744004,0.93228006,0.93228006,0.87744004,1.0145401,1.20648,1.20648,0.90485996,0.71292,0.71292,0.71292,0.6855,0.71292,0.65808,0.87744004,0.87744004,1.04196,0.85002005,0.85002005,0.71292,0.93228006,0.93228006,0.74034,1.0968,1.04196,1.04196,1.06938,1.42584,1.42584,1.06938,0.87744004,0.87744004,0.85002005,0.76776004,0.76776004,0.79518,0.76776004,0.76776004,0.6855,0.63066,0.63066,0.60324,0.57582,0.57582,0.5484,0.57582,0.60324,0.60324,0.52098,0.57582,0.6855,0.57582,0.60324,0.60324,0.60324,0.63066,0.63066,0.52098,0.49356,0.49356,0.65808,0.57582,0.71292,0.63066,0.60324,0.57582,0.74034,0.65808,0.79518,0.60324
4.22268,3.64686,3.23556,3.23556,3.45492,3.26298,3.26298,2.90652,2.52264,2.52264,2.57748,2.44038,2.35812,2.13876,2.08392,2.08392,2.30328,2.0565,2.0016599,1.8645601,1.7823,1.67262,1.67262,1.59036,1.7823,1.7823,1.56294,1.45326,1.45326,1.67262,1.34358,1.34358,1.56294,1.83714,1.9194001,1.97424,2.22102,2.41296,1.7000401,2.13876,2.4678001,2.65974,2.30328,2.0565,2.0565,2.1936,2.08392,2.08392,1.89198,2.0016599,2.0016599,1.72746,1.9194001,1.72746,1.42584,1.5081,1.7823,1.7823,1.7548801,1.56294,1.6452,1.39842,1.20648,1.20648,1.31616,1.31616,1.31616,1.17906,1.17906,1.17906,1.31616,0.98712,0.98712,1.12422,1.34358,1.5081,1.5081,1.48068,1.31616,1.61778,1.61778,1.34358,1.34358,1.61778,1.7000401,1.7000401,1.28874,1.39842,1.39842,1.5355201,1.5355201,1.5355201,1.59036,1.56294,1.42584,1.42584,1.45326,1.31616,1.31616,1.26132,1.2339001,1.26132,1.20648,1.20648,1.20648,1.15164,1.28874,1.28874,1.34358,1.2339001,1.2339001,1.20648,1.28874,1.12422,1.12422,1.15164,1.2339001,1.2339001,1.17906,1.04196,1.04196,1.20648,1.26132,1.2339001,1.06938,1.371,1.371,1.06938,1.0145401,1.0145401,1.04196,0.98712,0.98712,0.87744004,0.98712,1.0145401,1.0145401,0.98712,0.98712,0.98712,1.0145401,1.0145401,0.98712,1.04196,0.98712,0.98712,0.93228006,0.93228006,0.93228006,0.95970005,1.06938,1.06938,1.26132,0.95970005,0.90485996,0.90485996,0.8226,0.93228006,0.93228006,0.8226,1.06938,1.04196,0.98712,0.98712,0.90485996,0.85002005,0.8226,0.8226,0.76776004,0.8226,0.8226,0.79518,0.8226,1.26132,1.26132,1.45326,0.87744004,0.87744004,0.87744004,0.87744004,0.87744004,0.76776004,0.95970005,0.87744004,1.0145401,1.0145401,1.0145401,0.90485996,0.6855,0.6855,0.65808,0.6855,0.6855,0.65808,0.6855,0.90485996,0.90485996,0.90485996,0.71292,0.71292,0.85002005,0.79518,0.74034,0.93228006,0.93228006,0.93228006,1.06938,1.17906,1.17906,0.93228006,0.87744004,0.87744004,0.8226,0.74034,0.76776004,0.76776004,0.79518,0.6855,0.6855,0.5484,0.63066,0.60324,0.65808,0.60324,0.60324,0.57582,0.52098,0.52098,0.57582,0.57582,0.57582,0.65808,0.63066,0.60324,0.65808,0.6855,0.52098,0.52098,0.65808,0.65808,0.65808,0.57582,0.6855,0.6855,0.60324,0.65808,0.65808,0.6855,0.79518,0.79518
4.22268,3.1533,2.85168,3.23556,2.85168,2.55006,2.55006,2.90652,2.8791,2.68716,2.68716,2.44038,2.52264,2.52264,2.08392,2.22102,2.22102,2.08392,2.0016599,2.0016599,1.72746,1.61778,1.67262,1.6452,1.8097199,1.7823,1.56294,1.5355201,1.48068,1.67262,1.5081,1.48068,1.48068,1.83714,1.8645601,1.8645601,2.22102,2.41296,2.41296,1.56294,2.4678001,2.4678001,2.3307,1.45326,2.0565,2.24844,2.0016599,1.8645601,1.89198,1.94682,1.89198,1.72746,1.9194001,1.39842,1.39842,1.5081,1.59036,1.59036,1.42584,1.56294,1.56294,1.34358,1.20648,1.20648,1.42584,1.20648,1.15164,1.15164,1.26132,1.31616,1.31616,1.20648,0.98712,0.98712,1.34358,1.39842,1.39842,1.48068,1.31616,1.31616,1.31616,1.34358,1.34358,1.6452,1.61778,1.61778,1.61778,1.5081,1.5355201,1.5355201,1.56294,1.26132,1.59036,1.48068,1.42584,1.42584,1.45326,1.28874,1.28874,1.28874,1.2339001,1.2339001,1.2339001,1.20648,1.20648,1.20648,1.371,1.31616,1.31616,1.28874,1.31616,1.20648,1.31616,1.2339001,1.2339001,1.15164,1.28874,1.28874,1.17906,1.04196,1.04196,1.28874,1.26132,1.17906,1.17906,1.20648,1.26132,1.26132,1.17906,1.04196,1.04196,0.93228006,0.93228006,0.87744004,0.74034,0.90485996,0.90485996,0.98712,0.95970005,0.95970005,1.12422,1.0145401,1.0145401,0.98712,0.98712,0.95970005,0.95970005,0.95970005,1.0968,1.0968,1.04196,1.12422,1.26132,1.06938,0.98712,0.98712,0.8226,0.71292,0.71292,0.8226,1.06938,1.06938,1.20648,0.98712,0.90485996,0.90485996,0.90485996,0.8226,0.8226,0.87744004,0.79518,0.79518,0.93228006,1.15164,1.26132,1.45326,1.12422,1.12422,0.87744004,0.98712,0.98712,1.0968,0.95970005,1.04196,1.04196,0.8226,0.76776004,0.76776004,0.76776004,0.65808,0.65808,0.65808,0.63066,0.65808,0.6855,0.74034,0.74034,0.90485996,0.87744004,0.87744004,0.98712,0.79518,0.79518,0.79518,0.85002005,0.95970005,0.95970005,0.90485996,0.93228006,0.93228006,0.76776004,0.76776004,0.8226,0.74034,0.79518,0.79518,0.79518,0.76776004,0.76776004,0.74034,0.63066,0.63066,0.60324,0.6855,0.60324,0.63066,0.63066,0.57582,0.57582,0.49356,0.57582,0.65808,0.63066,0.57582,0.57582,0.6855,0.65808,0.65808,0.63066,0.65808,0.65808,0.57582,0.57582,0.6855,0.65808,0.57582,0.52098,0.6855,0.5484,0.60324
4.35978,4.35978,2.85168,3.2904,3.2904,2.68716,2.93394,2.93394,2.55006,2.68716,2.68716,2.35812,2.11134,2.52264,2.35812,2.08392,2.08392,2.08392,2.0016599,1.8097199,1.72746,1.61778,1.5355201,1.5355201,1.8097199,1.67262,1.67262,1.61778,1.48068,1.48068,1.45326,1.48068,1.48068,1.67262,1.83714,1.8645601,2.22102,2.16618,2.44038,1.56294,2.41296,2.44038,2.44038,1.45326,2.11134,2.11134,2.0016599,1.8645601,1.8645601,1.67262,1.89198,1.89198,1.6452,1.6452,1.39842,1.48068,1.39842,1.42584,1.42584,1.371,1.39842,1.34358,1.34358,1.2339001,1.2339001,1.20648,1.34358,1.34358,1.42584,1.31616,1.31616,1.20648,0.98712,0.98712,1.34358,1.5081,1.31616,1.31616,1.31616,1.2339001,1.31616,1.28874,1.42584,1.6452,1.61778,1.5355201,1.5355201,1.5081,1.31616,1.31616,1.20648,1.26132,1.26132,1.31616,1.26132,1.15164,1.15164,1.17906,1.28874,1.28874,1.31616,1.20648,1.2339001,1.17906,1.15164,1.15164,1.371,1.2339001,1.2339001,1.28874,1.31616,1.31616,1.26132,1.2339001,1.26132,1.26132,1.20648,1.39842,1.39842,1.26132,1.39842,1.28874,1.28874,1.28874,1.17906,1.20648,1.12422,1.12422,1.17906,1.06938,1.06938,0.95970005,0.93228006,0.93228006,0.93228006,0.93228006,0.90485996,0.90485996,1.04196,1.12422,1.12422,1.0968,1.0145401,0.98712,1.04196,0.93228006,0.93228006,0.95970005,1.06938,1.06938,1.2339001,1.12422,1.12422,1.20648,0.98712,0.93228006,0.93228006,0.90485996,0.93228006,0.93228006,0.93228006,0.90485996,1.20648,0.98712,0.87744004,0.87744004,0.90485996,0.90485996,0.90485996,0.87744004,0.79518,0.79518,1.06938,1.15164,1.5081,1.5081,1.2339001,1.04196,1.04196,1.12422,1.15164,1.0968,1.0145401,0.98712,1.04196,0.8226,0.76776004,0.76776004,0.76776004,0.6855,0.6855,0.60324,0.63066,0.6855,0.6855,0.6855,0.8226,0.8226,0.79518,0.85002005,0.98712,0.85002005,0.79518,0.79518,0.85002005,0.87744004,0.87744004,0.90485996,0.8226,0.8226,0.65808,0.76776004,0.76776004,0.6855,0.74034,0.6855,0.6855,0.76776004,0.71292,0.74034,0.52098,0.57582,0.60324,0.6855,0.65808,0.65808,0.63066,0.60324,0.60324,0.60324,0.57582,0.57582,0.63066,0.63066,0.57582,0.65808,0.63066,0.57582,0.63066,0.60324,0.63066,0.57582,0.57582,0.57582,0.57582,0.57582,0.52098,0.52098,0.5484,0.60324
